epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786949171.914726157	33	0	258	41	0	20
1786949172.144902583	33	0	258	41	0	20
1786949172.367318219	33	0	258	41	2304	20
1786949172.590843444	33	0	258	41	0	20
1786949172.813827132	33	0	258	41	0	20
1786949173.036424165	33	0	258	41	0	20
1786949173.258998281	33	0	258	41	0	20
1786949173.481670162	33	0	258	41	0	20
1786949173.704615396	33	0	258	41	0	20
1786949173.927775109	33	0	258	41	0	20
1786949174.157750735	33	0	258	41	0	20
1786949174.381355031	33	0	258	41	0	20
1786949174.606361607	33	0	258	41	0	20
1786949174.829793249	33	0	258	41	0	20
1786949175.052826714	33	0	258	41	0	20
1786949175.275161027	33	0	258	41	0	20
1786949175.498383106	33	0	258	41	0	20
1786949175.721532922	33	0	258	41	0	20
1786949175.950250268	33	0	258	41	0	20
1786949176.173732359	33	0	258	41	0	20
1786949176.395862227	33	0	258	41	0	20
1786949176.625983010	33	0	258	41	0	20
1786949176.856075044	33	0	258	41	0	20
1786949177.094634865	33	0	258	41	0	20
1786949177.320729737	33	0	258	41	0	20
1786949177.543285356	33	0	258	41	0	20
1786949177.766302233	33	0	258	41	0	20
1786949177.989016228	33	0	258	41	0	20
1786949178.211998697	33	0	258	41	0	20
1786949178.434830422	33	0	258	41	0	20
1786949178.657810069	33	0	258	41	0	20
1786949178.881072088	33	0	258	41	0	20
1786949179.107095713	33	0	258	41	0	20
1786949179.329851055	33	0	258	41	0	20
1786949179.563457751	33	0	258	41	0	20
1786949179.786689857	33	0	258	41	0	20
1786949180.016497430	33	0	258	41	0	20
1786949180.239398940	33	0	258	41	0	20
1786949180.463166771	33	0	258	41	2304	20
1786949180.686441789	33	0	258	41	0	20
1786949180.909651784	33	0	258	41	0	20
1786949181.132324500	33	0	258	41	0	20
1786949181.354825167	33	0	258	41	2304	20
1786949181.581073696	33	0	258	41	0	20
1786949181.804056105	33	0	258	41	0	20
1786949182.026676051	33	0	258	41	0	20
1786949182.249524284	33	0	258	41	0	20
1786949182.472105992	33	0	258	41	0	20
1786949182.705582217	33	0	258	41	0	20
1786949182.931555193	33	0	258	41	0	20
1786949183.153831814	33	0	258	41	0	20
1786949183.377151630	33	0	258	41	0	20
1786949183.619146161	33	0	258	41	0	20
1786949183.857150023	33	0	258	41	0	20
1786949184.079639950	33	0	258	41	0	20
1786949184.302847574	33	0	258	41	0	20
1786949184.529196242	33	0	258	41	0	20
1786949184.758387460	33	0	258	41	0	20
1786949184.985124552	33	0	258	41	0	20
1786949185.216107770	33	0	258	41	0	20
1786949185.450025462	33	0	258	41	0	20
1786949185.680113086	33	0	258	41	0	20
1786949185.904141352	33	0	258	41	0	20
1786949186.126395291	33	0	258	41	0	20
1786949186.349274399	33	0	258	41	0	20
1786949186.571957680	33	0	258	41	0	20
1786949186.799250373	33	0	258	41	0	20
1786949187.021438029	33	0	258	41	0	20
1786949187.244268366	33	0	258	41	0	20
1786949187.466957498	33	0	258	41	0	20
