epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786948957.691012913	33	0	258	41	0	20
1786948957.825334984	33	0	258	41	0	20
1786948957.955380339	33	0	258	41	0	20
1786948958.078600050	33	0	258	41	0	20
1786948958.209326714	33	0	258	41	0	20
1786948958.332248365	33	0	258	41	0	20
1786948958.458236681	33	0	258	41	0	20
1786948958.581324540	33	0	258	41	0	20
1786948958.710946354	33	0	258	41	0	20
1786948958.838306199	33	0	258	41	0	20
1786948958.961553261	33	0	258	41	0	20
1786948959.084879055	33	0	258	41	0	20
1786948959.208254411	33	0	258	41	0	20
1786948959.336186003	33	0	258	41	0	20
1786948959.466914996	33	0	258	41	0	20
1786948959.594516496	33	0	258	41	0	20
1786948959.746613597	33	0	258	41	0	20
1786948959.869761681	33	0	258	41	0	20
1786948959.997300468	33	0	258	41	2304	20
1786948960.133333551	33	0	258	41	0	20
1786948960.264613411	33	0	258	41	0	20
1786948960.391465866	33	0	258	41	0	20
1786948960.518627238	33	0	258	41	0	20
1786948960.648812649	33	0	258	41	0	20
1786948960.775727865	33	0	258	41	0	20
1786948960.898881939	33	0	258	41	0	20
1786948961.022127913	33	0	258	41	0	20
1786948961.145126068	33	0	258	41	0	20
1786948961.267807640	33	0	258	41	0	20
1786948961.393915668	33	0	258	41	0	20
1786948961.527599771	33	0	258	41	0	20
1786948961.659035947	33	0	258	41	0	20
1786948961.786193999	33	0	258	41	0	20
1786948961.910042650	33	0	258	41	0	20
1786948962.037296235	33	0	258	41	0	20
1786948962.165637231	33	0	258	41	0	20
1786948962.288917287	33	0	258	41	0	20
1786948962.429796197	33	0	258	41	0	20
1786948962.552841123	33	0	258	41	0	20
1786948962.680161372	33	0	258	41	0	20
1786948962.811464024	33	0	258	41	0	20
1786948962.934838353	33	0	258	41	0	20
1786948963.067574252	33	0	258	41	0	20
1786948963.196385108	33	0	258	41	0	20
1786948963.319445574	33	0	258	41	0	20
1786948963.446352202	33	0	258	41	0	20
1786948963.569451945	33	0	258	41	0	20
1786948963.692416258	33	0	258	41	0	20
1786948963.816175087	33	0	258	41	2304	20
1786948963.941359948	33	0	258	41	0	20
1786948964.069172953	33	0	258	41	0	20
1786948964.192399635	33	0	258	41	0	20
1786948964.330602585	33	0	258	41	0	20
1786948964.457538747	33	0	258	41	0	20
1786948964.583850116	33	0	258	41	0	20
