epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786948301.324077965	33	0	258	41	0	20
1786948301.445628170	33	0	258	41	0	20
1786948301.567047973	33	0	258	41	0	20
1786948301.699788358	33	0	258	41	0	20
1786948301.825083504	33	0	258	41	0	20
1786948301.950648131	33	0	258	41	0	20
1786948302.074608065	33	0	258	41	0	20
1786948302.200831968	33	0	258	41	0	20
1786948302.326361610	33	0	258	41	0	20
1786948302.447689486	33	0	258	41	0	20
1786948302.569107507	33	0	258	41	0	20
1786948302.697265433	33	0	258	41	0	20
1786948302.821154025	33	0	258	41	0	20
1786948302.944854908	33	0	258	41	0	20
1786948303.066291260	33	0	258	41	0	20
1786948303.187817308	33	0	258	41	0	20
1786948303.312743236	33	0	258	41	0	20
1786948303.437492477	33	0	258	41	0	20
1786948303.558574875	33	0	258	41	0	20
1786948303.679835540	33	0	258	41	0	20
1786948303.800625279	33	0	258	41	0	20
1786948303.925252239	33	0	258	41	0	20
1786948304.052907352	33	0	258	41	0	20
1786948304.173832189	33	0	258	41	0	20
1786948304.295475171	33	0	258	41	0	20
1786948304.415857960	33	0	258	41	2304	20
1786948304.540457406	33	0	258	41	0	20
1786948304.665928191	33	0	258	41	0	20
1786948304.786923293	33	0	258	41	0	20
1786948304.908088126	33	0	258	41	0	20
1786948305.031864880	33	0	258	41	0	20
1786948305.153231045	33	0	258	41	0	20
1786948305.274227212	33	0	258	41	0	20
1786948305.395253917	33	0	258	41	0	20
1786948305.516527741	33	0	258	41	0	20
1786948305.640673384	33	0	258	41	0	20
1786948305.765871203	33	0	258	41	0	20
1786948305.886853088	33	0	258	41	0	20
1786948306.009747329	33	0	258	41	0	20
1786948306.130605324	33	0	258	41	0	20
1786948306.251935929	33	0	258	41	0	20
1786948306.374570895	33	0	258	41	0	20
1786948306.497962496	33	0	258	41	0	20
1786948306.620951957	33	0	258	41	0	20
1786948306.742718860	33	0	258	41	0	20
1786948306.863638280	33	0	258	41	0	20
1786948306.991697027	33	0	258	41	0	20
1786948307.112912509	33	0	258	41	0	20
1786948307.237036629	33	0	258	41	0	20
1786948307.358089999	33	0	258	41	0	20
1786948307.482454054	33	0	258	41	0	20
1786948307.610626819	33	0	258	41	0	20
1786948307.734761620	33	0	258	41	0	20
1786948307.860201827	33	0	258	41	0	20
1786948307.983980653	33	0	258	41	0	20
1786948308.105307511	33	0	258	41	0	20
1786948308.229520488	33	0	258	41	0	20
1786948308.350568535	33	0	258	41	0	20
1786948308.472189844	33	0	258	41	0	20
1786948308.600815053	33	0	258	41	0	20
1786948308.732702124	33	0	258	41	0	20
1786948308.862095633	33	0	258	41	0	20
1786948308.982406716	33	0	258	41	0	20
1786948309.114069845	33	0	258	41	0	20
1786948309.235390923	33	0	258	41	0	20
1786948309.356626149	33	0	258	41	0	20
1786948309.477995423	33	0	258	41	0	20
1786948309.598902825	33	0	258	41	0	20
1786948309.720056199	33	0	258	41	0	20
1786948309.840748427	33	0	258	41	0	20
1786948309.961636532	33	0	258	41	0	20
1786948310.082665706	33	0	258	41	0	20
1786948310.203427127	33	0	258	41	0	20
1786948310.324521852	33	0	258	41	0	20
1786948310.452270062	33	0	258	41	0	20
1786948310.573241198	33	0	258	41	0	20
1786948310.694212232	33	0	258	41	0	20
1786948310.815304715	33	0	258	41	0	20
1786948310.940818483	33	0	258	41	0	20
1786948311.061747859	33	0	258	41	0	20
1786948311.182943629	33	0	258	41	0	20
1786948311.304331378	33	0	258	41	0	20
1786948311.425176586	33	0	258	41	0	20
1786948311.549712421	33	0	258	41	0	20
1786948311.681876038	33	0	258	41	0	20
1786948311.802808659	33	0	258	41	0	20
1786948311.927273387	33	0	258	41	0	20
1786948312.047836106	33	0	258	41	0	20
1786948312.168682467	33	0	258	41	0	20
1786948312.293028638	33	0	258	41	2304	20
1786948312.414105236	33	0	258	41	0	20
1786948312.534906346	33	0	258	41	0	20
1786948312.656462907	33	0	258	41	0	20
1786948312.777836112	33	0	258	41	0	20
1786948312.898848325	33	0	258	41	0	20
1786948313.022329124	33	0	258	41	0	20
1786948313.146896596	33	0	258	41	0	20
1786948313.271663133	33	0	258	41	0	20
1786948313.392938227	33	0	258	41	0	20
1786948313.517787083	33	0	258	41	0	20
1786948313.638772358	33	0	258	41	0	20
1786948313.762955515	33	0	258	41	0	20
1786948313.891852617	33	0	258	41	0	20
1786948314.012748241	33	0	258	41	0	20
1786948314.133652029	33	0	258	41	0	20
1786948314.254711917	33	0	258	41	0	20
1786948314.376227755	33	0	258	41	0	20
1786948314.501260195	33	0	258	41	0	20
1786948314.622436265	33	0	258	41	0	20
1786948314.746542249	33	0	258	41	0	20
1786948314.871733529	33	0	258	41	0	20
1786948314.993130660	33	0	258	41	0	20
1786948315.122228079	33	0	258	41	0	20
1786948315.247784028	33	0	258	41	0	20
1786948315.372584701	33	0	258	41	0	20
1786948315.493415750	33	0	258	41	0	20
1786948315.614219513	33	0	258	41	0	20
1786948315.735113155	33	0	258	41	0	20
1786948315.860085329	33	0	258	41	0	20
1786948315.981077410	33	0	258	41	0	20
1786948316.101794972	33	0	258	41	0	20
1786948316.224506307	33	0	258	41	0	20
1786948316.349717127	33	0	258	41	0	20
1786948316.472615180	33	0	258	41	0	20
1786948316.593714978	33	0	258	41	0	20
1786948316.715427545	33	0	258	41	0	20
1786948316.842818103	33	0	258	41	0	20
